states,actions,states full,actions_num
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4380.172348453184), np.float64(-0.18637), np.float64(0.29766), np.float64(8800.0), np.float64(8800.0), np.float64(7176.875), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4380.172348453184), np.float64(-0.1834), np.float64(0.29865), np.float64(8800.0), np.float64(8800.0), np.float64(7176.875), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4374.04163138449), np.float64(-0.15141), np.float64(0.30648), np.float64(8800.0), np.float64(8800.0), np.float64(7176.875), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4369.238274150967), np.float64(-0.17069), np.float64(0.30702), np.float64(8800.0), np.float64(8800.0), np.float64(7176.875), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.210624674062), np.float64(-0.17045), np.float64(0.30708), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4377.022681489828), np.float64(-0.17094), np.float64(0.30749), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4346.825421666633), np.float64(-0.28366), np.float64(0.23203), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4278.970003699571), np.float64(-0.50476), np.float64(0.23365), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4211.350428085744), np.float64(-0.68748), np.float64(0.21439), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4138.555900644099), np.float64(-0.36994), np.float64(0.068861), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4112.3599133063435), np.float64(-0.30753), np.float64(-0.022154), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4112.3599133063435), np.float64(-0.48824), np.float64(0.0093947), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4004.2673203785835), np.float64(-0.45515), np.float64(0.0137), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4026.178328169015), np.float64(-0.44728), np.float64(0.015011), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4046.8797785799497), np.float64(-0.48857), np.float64(0.017119), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3985.428670106412), np.float64(-0.48288), np.float64(0.01816), np.float64(8800.0), np.float64(8800.0), np.float64(8465.55), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3936.903741146569), np.float64(-0.47644), np.float64(0.019009), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3886.144925320025), np.float64(-0.47722), np.float64(0.019419), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3822.6012321915096), np.float64(-0.49457), np.float64(0.026706), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3760.0802837951737), np.float64(-0.77254), np.float64(-1.3489), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-8.798226808783511), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3712.6598705309257), np.float64(-0.63466), np.float64(-1.2972), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-76.37763961053861), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3616.157812656918), np.float64(-0.68495), np.float64(-1.2164), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-55.17793676125439), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3616.157812656918), np.float64(-0.49197), np.float64(-1.1817), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-6.7417438652555575), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3712.4461029714353), np.float64(-0.45207), np.float64(-1.1514), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-19.481771525734075), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3684.8307459821367), np.float64(-0.41381), np.float64(-1.172), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-87.54311072201745), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3663.999912442616), np.float64(-0.39105), np.float64(-1.1686), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-72.51064411396692), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3647.700751128566), np.float64(-0.36999), np.float64(-1.1612), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-132.15869355297764), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3644.167348680168), np.float64(-0.36415), np.float64(-1.1707), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-79.19638696539914), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3680.5617298084135), np.float64(-0.36413), np.float64(-1.17), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-129.00430525719457), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3703.1625671751945), np.float64(-0.3633), np.float64(-1.1717), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3714.921086001628), np.float64(-0.38299), np.float64(-1.2197), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3715.756534512211), np.float64(-0.56634), np.float64(-1.3057), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3744.2617024996016), np.float64(-1.1227), np.float64(-1.3632), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3703.842760948426), np.float64(-1.2056), np.float64(-1.28), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), 0, 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3665.11703818516), np.float64(-1.0139), np.float64(-1.2535), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-121.77608409076493), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3594.237930962042), np.float64(-0.83974), np.float64(-1.348), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-172.51574625875583), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3535.208213459673), np.float64(-0.77517), np.float64(-1.3367), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-187.64619951121858), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3519.548528415462), np.float64(-0.7898), np.float64(-1.3339), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-237.96924406614198), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3494.957527838544), np.float64(-0.77795), np.float64(-1.3393), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-257.9476111752829), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3432.5343947588017), np.float64(-0.77133), np.float64(-1.3372), np.float64(8800.0), np.float64(8800.0), np.float64(8800.0), np.float64(-295.4442875371424), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
1186,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3418.1302575437776), np.float64(-0.77022), np.float64(-1.3358), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-326.3248737610302), 0, 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3394.2377942872176), np.float64(-0.76331), np.float64(-1.3359), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1623.4187797575287), np.float64(-1481.6155432774685), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3361.4634585471676), np.float64(-0.79353), np.float64(-1.3548), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1709.4789169835494), np.float64(-1521.82584198342), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3305.2522309267447), np.float64(-0.41994), np.float64(-1.2732), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1738.4037059579641), np.float64(-1653.9469384082076), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3154.6469369878146), np.float64(-0.6309), np.float64(-1.3391), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1777.8120144176937), np.float64(-1722.7831877494464), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3205.176962364325), np.float64(-0.46286), np.float64(-1.3168), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1727.1904671709635), np.float64(-1772.7335129518906), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3291.930900031529), np.float64(-0.34108), np.float64(-1.2676), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1754.125747184562), np.float64(-1882.6435751405825), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3369.757985972596), np.float64(-0.24428), np.float64(-1.259), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1599.2582468081055), np.float64(-1791.2557645925954), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3419.004156054446), np.float64(-0.2099), np.float64(-1.2449), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1495.9960453931944), np.float64(-1771.1853556264305), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3474.380534025904), np.float64(-0.20143), np.float64(-1.2415), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1455.7823952985764), np.float64(-1766.2622834786853), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3543.284336049867), np.float64(-0.21508), np.float64(-1.2424), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1375.2648759616513), np.float64(-1765.3711806899119), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3563.737758917028), np.float64(-0.19963), np.float64(-1.2356), np.float64(6288.6), np.float64(8800.0), np.float64(8800.0), np.float64(-1407.738212720482), np.float64(-1782.3788872230234), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
802,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3576.79484477555), np.float64(-0.19752), np.float64(-1.2352), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-1387.730656866448), np.float64(-1843.0598358846728), 0, np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3606.959284277363), np.float64(-0.17269), np.float64(-1.2238), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-6312.858701159435), np.float64(-7936.277480916964), np.float64(-5785.394421485704), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3626.54927861317), np.float64(-0.097003), np.float64(-1.1875), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-6259.495555099935), np.float64(-7886.530365351815), np.float64(-5844.225772941767), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3705.0200357190233), np.float64(-0.89897), np.float64(-1.2976), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-6191.985092398969), np.float64(-7837.133803998393), np.float64(-5882.40545285826), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3705.0200357190233), np.float64(-0.99268), np.float64(-1.4721), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-6111.740752480331), np.float64(-7758.146300619239), np.float64(-5894.6473056565665), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3641.3881434491555), np.float64(-0.92525), np.float64(-1.3697), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-6122.643390127447), np.float64(-7840.198966318083), np.float64(-5923.0229257933825), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3586.8508474532214), np.float64(-0.73958), np.float64(-1.3322), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-5998.62550680686), np.float64(-7874.527338082187), np.float64(-5889.871941673469), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3523.459556962857), np.float64(-0.44793), np.float64(-1.2578), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-6032.252133382572), np.float64(-7804.026126449433), np.float64(-5966.30611949997), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3478.37472730859), np.float64(-0.41236), np.float64(-1.2445), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-5969.768446038104), np.float64(-7653.410690942517), np.float64(-5852.669659414687), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3550.050860986268), np.float64(-0.37628), np.float64(-1.2368), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-5860.421683100972), np.float64(-7554.17332246569), np.float64(-5809.908496614288), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3624.057346880673), np.float64(-0.3701), np.float64(-1.2424), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-5654.257986349769), np.float64(-7287.470473486704), np.float64(-5651.22198978988), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3740.9884298402703), np.float64(-0.36464), np.float64(-1.2358), np.float64(1308.5), np.float64(7544.3), np.float64(8172.15), np.float64(-5437.210769982061), np.float64(-7140.393270239685), np.float64(-5531.687751870571), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3812.1926615194884), np.float64(-0.35442), np.float64(-1.232), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-5273.998755538894), np.float64(-6988.054286166373), np.float64(-5473.424849263562), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3886.077887736402), np.float64(-0.37874), np.float64(-1.2288), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4769.639764280981), np.float64(-12705.917245197945), np.float64(-12564.114008717885), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3895.642168639637), np.float64(-0.29277), np.float64(-1.1548), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4673.037702213514), np.float64(-12642.012174296999), np.float64(-12454.35909929687), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3782.5049137026917), np.float64(-0.482), np.float64(-1.2685), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4561.168275372782), np.float64(-12491.557073729715), np.float64(-12407.100306179958), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3857.877332517772), np.float64(-0.68381), np.float64(-1.325), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4484.962762235509), np.float64(-12374.515529133534), np.float64(-12319.486702465287), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3922.4391928927316), np.float64(-0.50852), np.float64(-1.2271), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4420.556339678892), np.float64(-12270.390196977303), np.float64(-12315.93324275823), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3995.9136010015554), np.float64(-0.39164), np.float64(-1.1927), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4353.039759461752), np.float64(-12105.791013453174), np.float64(-12234.308841409194), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4082.3294029057283), np.float64(-0.17746), np.float64(-1.0812), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4225.482153815001), np.float64(-11856.992534005678), np.float64(-12048.990051790168), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4037.3306016180823), np.float64(-0.15158), np.float64(-1.0718), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-4126.297922347679), np.float64(-11592.062413778978), np.float64(-11867.251724012214), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4066.073103800339), np.float64(-0.15995), np.float64(-1.0693), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-3928.715121461427), np.float64(-11244.919199860975), np.float64(-11555.399088041084), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4039.0394588372174), np.float64(-0.1536), np.float64(-1.0741), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-3750.505512803393), np.float64(-10780.028375114813), np.float64(-11170.134679843075), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(4007.464909172894), np.float64(-0.15713), np.float64(-1.0718), np.float64(1667.3), np.float64(3798.55), np.float64(6299.275), np.float64(-3550.1181022226606), np.float64(-10395.067084925204), np.float64(-10769.707759427745), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3945.640132508066), np.float64(-0.16203), np.float64(-1.0713), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-3371.5814198334187), np.float64(-10033.310832238762), np.float64(-10488.640011256986), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3852.2493149225206), np.float64(-0.15192), np.float64(-1.0651), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-3107.7908485478156), np.float64(-14190.289313988233), np.float64(-15813.708093745761), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3732.352845194899), np.float64(-0.41497), np.float64(-1.0771), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-3046.314274599125), np.float64(-13978.847531912574), np.float64(-15605.882342164454), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3514.13301978386), np.float64(0.81782), np.float64(-0.3569), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-3011.69115794483), np.float64(-13764.84452571658), np.float64(-15409.993237316005), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3298.7439907524663), np.float64(0.77274), np.float64(-0.41221), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-3025.1800265366164), np.float64(-13621.883541252457), np.float64(-15268.289089391365), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3335.294436757597), np.float64(0.79099), np.float64(-0.39997), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-2883.5660158320625), np.float64(-13426.7657456384), np.float64(-15144.321321829037), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3243.684789508361), np.float64(0.79306), np.float64(-0.3749), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-2740.9239338913367), np.float64(-13092.58920015995), np.float64(-14968.491031435275), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
34,"['nothing', 'nothing', 'nothing', 'nothing', 'nothing']","[np.float64(3157.5834873463214), np.float64(0.81505), np.float64(-0.28187), np.float64(1783.7), np.float64(1487.9), np.float64(4516.099999999999), np.float64(-2591.72340753803), np.float64(-12849.457694735604), np.float64(-14621.231687802465), np.float64(140.0), np.float64(0.0), np.float64(0.0), 0, 0, 1]",0
